SKU_COD,MODEL_COD,BRAND_DES,MD_SKU_STATUS_COD,PRODUCT_TYPE_COD,COLOR,COLOR_FAMILY_1_DES,ZLENSCODE,filename_root,USERGENDER_DES,CTM_FIRST_FRONT_MATERIAL_DES,SHAPE_SEMI_GROUPED,GRANULAR_SHAPE_AWS,CTM_FIRST_TEMPLE_MATERIAL_DES,FlatTop_FlatTop_1,SIZE_COD,LENSHEIGHTVAL,BRIDGE_LENGTH,LENS_BASE,RIM_TYPE_DES
102522CBL6057,102522,CHESTERFIELD,IL,1,CBL,GY,00,1025220CBL00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,60,40.08749999999999,17,4,FULL RIM
102522PJP5617,102522,CHESTERFIELD,IL,1,PJP,BL,00,1025220PJP00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,56,38.2,17,4,FULL RIM
102522PJP5837,102522,CHESTERFIELD,IL,1,PJP,BL,00,1025220PJP00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,58,39.6,17,4,FULL RIM
102522PJP6057,102522,CHESTERFIELD,IL,1,PJP,BL,00,1025220PJP00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,60,40.08749999999999,17,4,FULL RIM
102595R0Z5617,102595,ELASTA,IL,1,R0Z,BW,00,1025950R0Z00,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,56,38.6,17,6,FULL RIM
102632R805519,102632,PIERRE CARDIN,IL,1,R80,GY,00,1026320R8000,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,55,33.2,19,4,RIMLESS
102669YDC5513,102669,FOSSIL,IL,1,YDC,BU,00,1026690YDC00,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,36.5,13,4,FULL RIM
102673KB75118,102673,FOSSIL,IL,1,KB7,GY,00,1026730KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,51,32.5,18,4,FULL RIM
102673KB75318,102673,FOSSIL,IL,1,KB7,GY,00,1026730KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,53,33.7,18,4,FULL RIM
102690FLL5517,102690,CARRERA,IL,1,FLL,BL,00,1026900FLL00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,55,38.1,17,4,FULL RIM
102702BSC5718,102702,TOMMY HILFIGER,IL,1,BSC,BK,00,1027020BSC00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,57,35.8,18,6,HALF RIM
102703PJP5517,102703,TOMMY HILFIGER,NF,1,PJP,BL,00,1027030PJP00,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,55,37.4,17,4,FULL RIM
102709V815417,102709,SEVENTH STREET,IL,1,V81,GY,00,1027090V8100,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,54,36.4,17,4,RIMLESS
102723DDB5217,102723,SEVENTH STREET,IL,1,DDB,GD,00,1027230DDB00,WOMAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,52,37.9,17,4,RIMLESS
102761BLX5717,102761,HUGO,IL,1,BLX,BK,00,1027610BLX00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,57,39.6,17,4,FULL RIM
102761FLL5517,102761,HUGO,IL,1,FLL,BL,00,1027610FLL00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,55,38.3,17,4,FULL RIM
102762FLL5517,102762,HUGO,IL,1,FLL,BL,00,1027620FLL00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,55,33.6,17,4,FULL RIM
102771J5G5021,102771,TOMMY HILFIGER,NF,1,J5G,GD,00,1027710J5G00,MAN,METAL,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,50,44.5,21,4,FULL RIM
102772JG5E821,102772,TOMMY HILFIGER,NF,1,J5G,YL,00,1027720J5G00,MAN,METAL,BUTTERFLY_ROUNDISH,RECTANGULAR SOFT GEOMETRICAL,ACETATE,NOFLATTOP,48,43.6,21,4,FULL RIM
102786B7K5117,102786,JUICY COUTURE,NF,1,B7K,BL,00,1027860B7K00,WOMAN,ACETATE,CAT_EYE,RECTANGULAR TRIANGULAR,ACETATE,NOFLATTOP,51,39.2,17,4,FULL RIM
102794KB75812,102794,MARC JACOBS,IL,1,KB7,GY,00,1027940KB700,MAN,ACETATE,SQUARETANGULAR_DB,RECTANGULAR DB,ACETATE,NOFLATTOP,58,44.5,12,4,FULL RIM
102900LHF5217,102900,KATE SPADE,IL,1,LHF,BU,00,1029000LHF00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,52,39.6,17,4,FULL RIM
102900PJP5017,102900,KATE SPADE,IL,1,PJP,BL,00,1029000PJP00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,50,38.0,17,4,FULL RIM
102900PJP5217,102900,KATE SPADE,IL,1,PJP,BL,00,1029000PJP00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,52,39.6,17,4,FULL RIM
102903HT84918,102903,KATE SPADE,IL,1,HT8,PK,00,1029030HT800,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,49,36.5,18,4,FULL RIM
102903HT85118,102903,KATE SPADE,IL,1,HT8,PK,00,1029030HT800,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,51,38.0,18,4,FULL RIM
102903PJP4918,102903,KATE SPADE,IL,1,PJP,BL,00,1029030PJP00,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,49,36.5,18,4,FULL RIM
102903PJP5118,102903,KATE SPADE,IL,1,PJP,BL,00,1029030PJP00,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,51,38.0,18,4,FULL RIM
102904HT85218,102904,KATE SPADE,IL,1,HT8,PK,00,1029040HT800,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,SQUARE CAT EYE,ACETATE,NOFLATTOP,52,45.0,18,4,FULL RIM
102904JBW5218,102904,KATE SPADE,IL,1,JBW,BL,00,1029040JBW00,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,SQUARE CAT EYE,ACETATE,NOFLATTOP,52,45.0,18,4,FULL RIM
102905PJP5216,102905,KATE SPADE,IL,1,PJP,BL,00,1029050PJP00,WOMAN,METAL,CAT_EYE,RECTANGULAR TRIANGULAR,METAL,NOFLATTOP,52,37.8,16,4,FULL RIM
102936E8W4916,102936,LIZ CLAIBORNE,IL,1,E8W,BL,00,1029360E8W00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,49,33.075,16,4,FULL RIM
102936E8W5136,102936,LIZ CLAIBORNE,IL,1,E8W,BL,00,1029360E8W00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,51,34.9875,16,4,FULL RIM
102936LHF4916,102936,LIZ CLAIBORNE,IL,1,LHF,BU,00,1029360LHF00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,49,33.075,16,4,FULL RIM
102936LHF5136,102936,LIZ CLAIBORNE,IL,1,LHF,BU,00,1029360LHF00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,51,34.9875,16,4,FULL RIM
102936UFM4916,102936,LIZ CLAIBORNE,IL,1,UFM,BW,00,1029360UFM00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,49,33.075,16,4,FULL RIM
102936UFM5136,102936,LIZ CLAIBORNE,IL,1,UFM,BW,00,1029360UFM00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,51,34.9875,16,4,FULL RIM
102960J5G5519,102960,HUGO,IL,1,J5G,GD,00,1029600J5G00,MAN,METAL,SQUARETANGULAR_DB,SQUARE DB,METAL,NOFLATTOP,55,46.8,19,4,FULL RIM
102961R805121,102961,HUGO,IL,1,R80,GY,00,1029610R8000,MAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,51,45.129411764705885,21,4,FULL RIM
102985RHL5416,102985,PIERRE CARDIN,IL,1,RHL,GD,00,1029850RHL00,WOMAN,METAL,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,54,43.0,16,4,FULL RIM
102985S6D5416,102985,PIERRE CARDIN,IL,1,S6D,RD,00,1029850S6D00,WOMAN,METAL,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,54,43.0,16,4,FULL RIM
102992R815717,102992,PIERRE CARDIN,IL,1,R81,GY,00,1029920R8100,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,57,47.0,17,4,FULL RIM
103030C4B5016,103030,SEVENTH STREET,NF,1,C4B,HV,00,1030300C4B00,TEEN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,50,36.0,16,4,FULL RIM
103031J5G4718,103031,SEVENTH STREET,IL,1,J5G,GD,00,1030310J5G00,TEEN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,47,42.0,19,4,FULL RIM
103067KJ15419,103067,CARRERA,IL,1,KJ1,GY,00,1030670KJ100,MAN,METAL,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,54,34.7,19,4,HALF RIM
103067R815419,103067,CARRERA,IL,1,R81,GY,00,1030670R8100,MAN,METAL,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,54,34.7,19,4,HALF RIM
103067VZH5419,103067,CARRERA,IL,1,VZH,BW,00,1030670VZH00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,54,34.7,19,4,HALF RIM
103067VZH5619,103067,CARRERA,IL,1,VZH,BW,00,1030670VZH00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,56,36.2,19,4,HALF RIM
103091RZZ5019,103091,FOSSIL,IL,1,RZZ,BK,00,1030910RZZ00,MAN,METAL,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,METAL,NOFLATTOP,50,40.9,19,4,FULL RIM
103092YAP5216,103092,FOSSIL,IL,1,YAP,HV,00,1030920YAP00,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR ROUND,METAL,NOFLATTOP,52,40.7,16,4,FULL RIM
103094D515318,103094,FOSSIL,IL,1,D51,BK,00,1030940D5100,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,53,39.4,17,4,FULL RIM
103095RZZ5418,103095,FOSSIL,IL,1,RZZ,BK,00,1030950RZZ00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,54,36.7,18,4,FULL RIM
103113AIO5417,103113,TOMMY HILFIGER,IL,1,AIO,CR,00,1031130AIO00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,54,41.8,17,4,FULL RIM
103116AVS5617,103116,CARRERA,IL,1,AVS,BL,00,1031160AVS00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,38.4,17,4,FULL RIM
103116KB75416,103116,CARRERA,NF,1,KB7,GY,00,1031160KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,54,37.0,16,4,FULL RIM
103116KB75617,103116,CARRERA,IL,1,KB7,GY,00,1031160KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,38.4,17,4,FULL RIM
103116PJP5617,103116,CARRERA,IL,1,PJP,BL,00,1031160PJP00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,38.4,17,4,FULL RIM
103117KJ15617,103117,CARRERA,IL,1,KJ1,GY,00,1031170KJ100,MAN,METAL,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,35.9,17,6,FULL RIM
103117KJ15817,103117,CARRERA,IL,1,KJ1,GY,00,1031170KJ100,MAN,METAL,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,58,37.2,17,6,FULL RIM
103117R805617,103117,CARRERA,IL,1,R80,GY,00,1031170R8000,MAN,METAL,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,35.9,17,6,FULL RIM
103117VZH5617,103117,CARRERA,IL,1,VZH,BW,00,1031170VZH00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,35.9,17,6,FULL RIM
103177KB75114,103177,MARC JACOBS,IL,1,KB7,GY,00,1031770KB700,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,34.9,14,4,FULL RIM
103177KB75314,103177,MARC JACOBS,IL,1,KB7,GY,00,1031770KB700,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,36.3,14,4,FULL RIM
103181CVT5317,103181,MARC JACOBS,IL,1,CVT,BL,00,1031810CVT00,WOMAN,ACETATE,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,53,43.1,17,4,FULL RIM
103181FWM5317,103181,MARC JACOBS,IL,1,FWM,PK,00,1031810FWM00,WOMAN,ACETATE,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,53,43.1,17,4,FULL RIM
103181KB75317,103181,MARC JACOBS,IL,1,KB7,GY,00,1031810KB700,WOMAN,ACETATE,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,53,43.1,17,4,FULL RIM
103215R805518,103215,ELASTA,IL,1,R80,GY,00,1032150R8000,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,36.5,18,4,FULL RIM
103285S8R5217,103285,EMOZIONI,IL,1,S8R,PK,00,1032850S8R00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,52,34.4,17,6,FULL RIM
103285S8R5417,103285,EMOZIONI,IL,1,S8R,PK,00,1032850S8R00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,54,35.7,17,6,FULL RIM
103285TUI5217,103285,EMOZIONI,IL,1,TUI,BW,00,1032850TUI00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,52,34.4,17,6,FULL RIM
103285TUI5417,103285,EMOZIONI,IL,1,TUI,BW,00,1032850TUI00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,54,35.7,17,6,FULL RIM
103296AB85221,103296,ELASTA,IL,1,AB8,HV,00,1032960AB800,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,52,27.9,21,6,FULL RIM
103299FLL5619,103299,HUGO,IL,1,FLL,BL,00,1032990FLL00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,56,39.5,19,4,HALF RIM
103341RY85216,103341,LIZ CLAIBORNE,IL,1,RY8,VL,00,1033410RY800,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,52,32.6,16,6,HALF RIM
103341RY85436,103341,LIZ CLAIBORNE,IL,1,RY8,VL,00,1033410RY800,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,54,33.9,16,6,HALF RIM
103341UFM5216,103341,LIZ CLAIBORNE,IL,1,UFM,BW,00,1033410UFM00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,52,32.6,16,6,HALF RIM
103341UFM5436,103341,LIZ CLAIBORNE,IL,1,UFM,BW,00,1033410UFM00,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,54,33.9,16,6,HALF RIM
103353PYW5017,103353,ADENSCO,IL,1,PYW,BL,00,1033530PYW00,WOMAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,50,31.399999999999995,17,6,HALF RIM
103353PYW5237,103353,ADENSCO,IL,1,PYW,BL,00,1033530PYW00,WOMAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,52,32.6,17,6,HALF RIM
103353S8R5017,103353,ADENSCO,IL,1,S8R,PK,00,1033530S8R00,WOMAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,50,31.4,17,6,HALF RIM
103353S8R5237,103353,ADENSCO,IL,1,S8R,PK,00,1033530S8R00,WOMAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,52,32.6,17,6,HALF RIM
103375CBL5619,103375,CHESTERFIELD,IL,1,CBL,GY,00,1033750CBL00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,56,37.99999999999999,19,6,FULL RIM
103375CBL5819,103375,CHESTERFIELD,IL,1,CBL,GY,00,1033750CBL00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,58,38.76333333333333,19,6,FULL RIM
103404KJ15318,103404,LEVI'S,IL,1,KJ1,GY,00,1034040KJ100,UNISEX ADULT,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,53,42.4,18,4,FULL RIM
103411DCF5316,103411,MISSONI,IL,1,DCF,GN,00,1034110DCF00,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,53,44.2,16,4,FULL RIM
103411JUR5316,103411,MISSONI,NF,1,JUR,HO,00,1034110JUR00,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,53,44.2,16,4,FULL RIM
103413S375416,103413,MISSONI,NF,1,S37,WH,00,1034130S3700,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,53,49.7,16,4,FULL RIM
103414KDX5315,103414,MISSONI,NF,1,KDX,BK,00,1034140KDX00,WOMAN,ACETATE,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,53,39.5,15,4,FULL RIM
103414OBL5315,103414,MISSONI,NF,1,OBL,PK,00,1034140OBL00,WOMAN,ACETATE,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,53,39.5,15,4,FULL RIM
103423J5G5221,103423,DAVID BECKHAM,NF,1,J5G,GD,00,1034230J5G00,MAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,52,46.8,21,4,FULL RIM
103423RHL5021,103423,DAVID BECKHAM,IL,1,RHL,GD,00,1034230RHL00,MAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,50,45.1,21,4,FULL RIM
103424J5G5219,103424,DAVID BECKHAM,IL,1,J5G,GD,00,1034240J5G00,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,52,42.2,19,4,FULL RIM
103426C9A4920,103426,DAVID BECKHAM,NF,1,C9A,RD,00,1034260C9A00,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,49,43.8,20,4,FULL RIM
103426EX44720,103426,DAVID BECKHAM,NF,1,EX4,BW,00,1034260EX400,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,47,42.0,20,4,FULL RIM
103426EX44920,103426,DAVID BECKHAM,NF,1,EX4,BW,00,1034260EX400,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,49,43.8,20,4,FULL RIM
103426FLL4920,103426,DAVID BECKHAM,IL,1,FLL,BL,00,1034260FLL00,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,49,43.8,20,4,FULL RIM
103426FT34920,103426,DAVID BECKHAM,IL,1,FT3,GY,00,1034260FT300,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,49,43.8,20,4,FULL RIM
103426KB74720,103426,DAVID BECKHAM,IL,1,KB7,GY,00,1034260KB700,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,47,42.0,20,4,FULL RIM
103426KB74920,103426,DAVID BECKHAM,IL,1,KB7,GY,00,1034260KB700,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,49,43.8,20,4,FULL RIM
103426N9P4920,103426,DAVID BECKHAM,IL,1,N9P,HV,00,1034260N9P00,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,49,43.8,20,4,FULL RIM
103426PJP4720,103426,DAVID BECKHAM,NF,1,PJP,BL,00,1034260PJP00,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,47,42.0,20,4,FULL RIM
103426PJP4920,103426,DAVID BECKHAM,IL,1,PJP,BL,00,1034260PJP00,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,49,43.8,20,4,FULL RIM
103426PJP5140,103426,DAVID BECKHAM,IL,1,PJP,BL,00,1034260PJP00,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,51,45.6,20,4,FULL RIM
103426Z154920,103426,DAVID BECKHAM,NF,1,Z15,BW,00,1034260Z1500,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,49,43.8,20,4,FULL RIM
103427FLL5416,103427,DAVID BECKHAM,IL,1,FLL,BL,00,1034270FLL00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,54,35.7,16,4,FULL RIM
103427N9P5416,103427,DAVID BECKHAM,IL,1,N9P,HV,00,1034270N9P00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,54,35.7,16,4,FULL RIM
103429RHL5122,103429,DAVID BECKHAM,NF,1,RHL,GD,00,1034290RHL00,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,51,42.1,22,4,FULL RIM
103432V815617,103432,DAVID BECKHAM,IL,1,V81,GY,00,1034320V8100,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,56,36.0,17,4,FULL RIM
103432V815817,103432,DAVID BECKHAM,NF,1,V81,GY,00,1034320V8100,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,58,37.2,17,4,FULL RIM
103435KB75617,103435,DAVID BECKHAM,NF,1,KB7,GY,00,1034350KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,56,39.9,17,4,FULL RIM
103435KB75817,103435,DAVID BECKHAM,NF,1,KB7,GY,00,1034350KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,58,41.3,17,4,FULL RIM
103437J5G5419,103437,LEVI'S,NF,1,J5G,GD,00,1034370J5G00,UNISEX ADULT,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,54,47.8,19,4,FULL RIM
103438DDB5021,103438,LEVI'S,IL,1,DDB,GD,00,1034380DDB00,UNISEX ADULT,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,50,47.0,21,4,FULL RIM
103438J5G4821,103438,LEVI'S,NF,1,J5G,GD,00,1034380J5G00,UNISEX ADULT,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,48,45.1,21,4,FULL RIM
103438J5G5021,103438,LEVI'S,IL,1,J5G,GD,00,1034380J5G00,UNISEX ADULT,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,50,47.0,21,4,FULL RIM
103438KJ15021,103438,LEVI'S,IL,1,KJ1,GY,00,1034380KJ100,UNISEX ADULT,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,50,47.0,21,4,FULL RIM
103441D515116,103441,SEVENTH STREET,NF,1,D51,BK,00,1034410D5100,TEEN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,34.7,16,4,FULL RIM
103453I465020,103453,LEVI'S,IL,1,I46,BK,00,1034530I4600,MAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,50,43.3,20,4,FULL RIM
103464J5G5617,103464,LEVI'S,NF,1,J5G,GD,00,1034640J5G00,WOMAN,METAL,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,56,50.6,17,4,FULL RIM
103471KB75120,103471,DAVID BECKHAM,NF,1,KB7,GY,00,1034710KB700,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,NOFLATTOP,51,43.1,20,4,FULL RIM
103471N9P5120,103471,DAVID BECKHAM,IL,1,N9P,HV,00,1034710N9P00,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,NOFLATTOP,51,43.1,20,4,FULL RIM
103471N9P5320,103471,DAVID BECKHAM,IL,1,N9P,HV,00,1034710N9P00,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,NOFLATTOP,53,44.8,20,4,FULL RIM
103471S9W5120,103471,DAVID BECKHAM,IL,1,S9W,BL,00,1034710S9W00,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,NOFLATTOP,51,43.1,20,4,FULL RIM
103471S9W5320,103471,DAVID BECKHAM,IL,1,S9W,BL,00,1034710S9W00,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,NOFLATTOP,53,44.8,20,4,FULL RIM
103471WR75120,103471,DAVID BECKHAM,IL,1,WR7,BK,00,1034710WR700,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,NOFLATTOP,51,43.1,20,4,FULL RIM
103473KB75116,103473,CARRERA,NF,1,KB7,GY,00,1034730KB700,TEEN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,36.0,16,4,FULL RIM
103482IMM5814,103482,SMITH,IL,1,IMM,RD,00,1034820IMM00,MAN,INJECTED,SQUARETANGULAR_CAT_EYE,SQUARE CAT EYE,INJECTED,NOFLATTOP,58,45.1,14,6,FULL RIM
103482MMH5814,103482,SMITH,IL,1,MMH,HV,00,1034820MMH00,MAN,INJECTED,SQUARETANGULAR_CAT_EYE,SQUARE CAT EYE,INJECTED,NOFLATTOP,58,45.1,14,6,FULL RIM
