SKU_COD,BRAND_DES,MD_SKU_STATUS_COD,PRODUCT_TYPE_COD,COLOR,COLOR_FAMILY_1_DES,ZLENSCODE,MODEL_COD,filename_root,USERGENDER_DES_PRECISE,USERGENDER_DES,CTM_FIRST_FRONT_MATERIAL_DES,CTM_FIRST_TEMPLE_MATERIAL_DES,SIZE_COD,FRONT_LENGTH_VAL,LENSHEIGHTVAL,BRIDGE_LENGTH_VAL,FRONT_HEIGHT_VAL,STARTSKU_DATE,ACT_SKU_PRICE_VAL,MACRO_SHAPE_AWS,GRANULAR_SHAPE_AWS,SHAPE_SEMI_GROUPED,FlatTop_FlatTop_1,browline_browline_1,bridge_Bridge_1,RIM_TYPE_DES
102690FLL5517,CARRERA,IL,1,FLL,BL,00,102690,1026900FLL00,MAN,MAN,ACETATE,OTHER,55,141.30916568742657,38.1,17,42.636009445100356,2019-08-01,221.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102702BSC5718,TOMMY HILFIGER,IL,1,BSC,BK,00,102702,1027020BSC00,MAN,MAN,METAL,METAL,57,143.2607068607067,35.8,18,43.04041666666669,2019-08-01,195.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
102709V815417,SEVENTH STREET,IL,1,V81,GY,00,102709,1027090V8100,MAN,MAN,METAL,METAL,54,140.08178025034766,36.4,17,41.65118219749656,2019-08-01,178.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,RIMLESS
102710V815517,SEVENTH STREET,IL,1,V81,GY,00,102710,1027100V8100,MAN,MAN,METAL,METAL,55,141.30916568742657,33.5,17,42.636009445100356,2019-08-01,178.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
102723DDB5217,SEVENTH STREET,IL,1,DDB,GD,00,102723,1027230DDB00,WOMAN,WOMAN,METAL,METAL,52,135.28292682926832,37.9,17,43.27256097560976,2019-08-01,178.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,RIMLESS
102761BLX5717,HUGO,IL,1,BLX,BK,00,102761,1027610BLX00,MAN,MAN,ACETATE,INJECTED,57,147.0,39.6,17,43.0,2019-08-01,167.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102761FLL5517,HUGO,IL,1,FLL,BL,00,102761,1027610FLL00,MAN,MAN,ACETATE,INJECTED,55,143.0,38.3,17,41.5,2019-08-01,167.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102762FLL5517,HUGO,IL,1,FLL,BL,00,102762,1027620FLL00,MAN,MAN,METAL,INJECTED,55,140.0,33.6,17,35.7,2019-08-01,177.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102822J5G5417,MARC JACOBS,IL,1,J5G,GD,00,102822,1028220J5G00,WOMAN,WOMAN,METAL,METAL,54,136.60333333333335,47.9,17,49.36666666666668,2019-08-01,186.0,BUTTERFLY,BUTTERFLY,BUTTERFLY,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
102900LHF5217,KATE SPADE,IL,1,LHF,BU,00,102900,1029000LHF00,WOMAN,WOMAN,METAL,METAL,52,132.34150943396224,39.6,17,38.14905660377359,2019-08-01,195.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
102900PJP5017,KATE SPADE,IL,1,PJP,BL,00,102900,1029000PJP00,WOMAN,WOMAN,METAL,METAL,50,125.66,38.0,17,32.28,2019-08-01,195.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
102900PJP5217,KATE SPADE,IL,1,PJP,BL,00,102900,1029000PJP00,WOMAN,WOMAN,METAL,METAL,52,132.34150943396224,39.6,17,38.14905660377359,2019-08-01,195.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
102903HT84918,KATE SPADE,IL,1,HT8,PK,00,102903,1029030HT800,WOMAN,WOMAN,ACETATE,ACETATE,49,130.5,36.5,18,44.9,2022-04-01,175.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102903HT85118,KATE SPADE,IL,1,HT8,PK,00,102903,1029030HT800,WOMAN,WOMAN,ACETATE,ACETATE,51,135.82857142857142,38.0,18,46.70476190476191,2022-04-01,175.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102903PJP4918,KATE SPADE,IL,1,PJP,BL,00,102903,1029030PJP00,WOMAN,WOMAN,ACETATE,ACETATE,49,130.5,36.5,18,44.9,2019-08-01,175.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102903PJP5118,KATE SPADE,IL,1,PJP,BL,00,102903,1029030PJP00,WOMAN,WOMAN,ACETATE,ACETATE,51,135.82857142857142,38.0,18,46.70476190476191,2019-08-01,175.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102904HT85218,KATE SPADE,IL,1,HT8,PK,00,102904,1029040HT800,WOMAN,WOMAN,ACETATE,ACETATE,52,134.0,45.0,18,49.0,2019-08-01,175.0,SQUARE,SQUARE CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102904JBW5218,KATE SPADE,IL,1,JBW,BL,00,102904,1029040JBW00,WOMAN,WOMAN,ACETATE,ACETATE,52,134.0,45.0,18,49.0,2023-04-01,175.0,SQUARE,SQUARE CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
102905PJP5216,KATE SPADE,IL,1,PJP,BL,00,102905,1029050PJP00,WOMAN,WOMAN,METAL,METAL,52,135.5837837837838,37.8,16,44.85945945945944,2021-08-01,200.0,RECTANGULAR,RECTANGULAR TRIANGULAR,CAT_EYE,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
102985RHL5416,PIERRE CARDIN,IL,1,RHL,GD,00,102985,1029850RHL00,WOMAN,WOMAN,METAL,METAL,54,133.5,43.0,16,43.3,2020-01-01,167.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
102985S6D5416,PIERRE CARDIN,IL,1,S6D,RD,00,102985,1029850S6D00,WOMAN,WOMAN,METAL,METAL,54,133.5,43.0,16,43.3,2020-01-01,167.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
102992R815717,PIERRE CARDIN,IL,1,R81,GY,00,102992,1029920R8100,MAN,MAN,METAL,METAL,57,145.0,47.0,17,49.5,2020-01-01,166.0,RECTANGULAR,RECTANGULAR DB,SQUARETANGULAR_DB,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
103031J5G4718,SEVENTH STREET,IL,1,J5G,GD,00,103031,1030310J5G00,JUNIOR (7-10),TEEN,METAL,METAL,47,126.0,42.0,19,42.8,2020-08-01,112.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103067KJ15419,CARRERA,IL,1,KJ1,GY,00,103067,1030670KJ100,MAN,MAN,METAL,OTHER,54,140.0,34.7,19,36.2,2020-01-01,243.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
103067R815419,CARRERA,IL,1,R81,GY,00,103067,1030670R8100,MAN,MAN,METAL,OTHER,54,140.0,34.7,19,36.2,2020-01-01,243.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
103067VZH5419,CARRERA,IL,1,VZH,BW,00,103067,1030670VZH00,MAN,MAN,METAL,OTHER,54,140.0,34.7,19,36.2,2020-01-01,243.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
103067VZH5619,CARRERA,IL,1,VZH,BW,00,103067,1030670VZH00,MAN,MAN,METAL,OTHER,56,144.0,36.2,19,37.5,2022-08-01,243.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
103091RZZ5019,FOSSIL,IL,1,RZZ,BK,00,103091,1030910RZZ00,MAN,MAN,METAL,METAL,50,135.0,40.9,19,43.7,2020-01-01,132.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,BROWLINE,SINGLE,FULL RIM
103092YAP5216,FOSSIL,IL,1,YAP,HV,00,103092,1030920YAP00,WOMAN,WOMAN,ACETATE,METAL,52,133.0,40.7,16,44.1,2020-01-01,128.0,RECTANGULAR,RECTANGULAR ROUND,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103094D515318,FOSSIL,IL,1,D51,BK,00,103094,1030940D5100,MAN,MAN,ACETATE,METAL,53,136.6,39.4,17,42.3,2020-01-01,128.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103095RZZ5418,FOSSIL,IL,1,RZZ,BK,00,103095,1030950RZZ00,MAN,MAN,METAL,METAL,54,137.7,36.7,18,38.6,2020-01-01,143.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
103113AIO5417,TOMMY HILFIGER,IL,1,AIO,CR,00,103113,1031130AIO00,MAN,MAN,ACETATE,ACETATE,54,143.0,41.8,17,45.3,2020-01-01,167.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103116AVS5617,CARRERA,IL,1,AVS,BL,00,103116,1031160AVS00,MAN,MAN,ACETATE,INJECTED,56,142.0,38.4,17,41.9,2020-01-01,143.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103116KB75617,CARRERA,IL,1,KB7,GY,00,103116,1031160KB700,MAN,MAN,ACETATE,INJECTED,56,142.0,38.4,17,41.9,2021-04-01,143.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103116PJP5617,CARRERA,IL,1,PJP,BL,00,103116,1031160PJP00,MAN,MAN,ACETATE,INJECTED,56,142.0,38.4,17,41.9,2021-04-01,143.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103117KJ15617,CARRERA,IL,1,KJ1,GY,00,103117,1031170KJ100,MAN,MAN,METAL,INJECTED,56,141.0,35.9,17,37.1,2020-01-01,163.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
103117KJ15817,CARRERA,IL,1,KJ1,GY,00,103117,1031170KJ100,MAN,MAN,METAL,INJECTED,58,145.0,37.2,17,38.4,2022-08-01,163.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
103117R805617,CARRERA,IL,1,R80,GY,00,103117,1031170R8000,MAN,MAN,METAL,INJECTED,56,141.0,35.9,17,37.1,2020-01-01,163.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
103117VZH5617,CARRERA,IL,1,VZH,BW,00,103117,1031170VZH00,MAN,MAN,METAL,INJECTED,56,141.0,35.9,17,37.1,2020-01-01,163.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
103181CVT5317,MARC JACOBS,IL,1,CVT,BL,00,103181,1031810CVT00,WOMAN,WOMAN,ACETATE,ACETATE,53,135.8,43.1,17,47.1,2020-01-01,150.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103271FWM5416,MOSCHINO LOVE,IL,1,FWM,PK,00,103271,1032710FWM00,WOMAN,WOMAN,ACETATE,ACETATE,54,137.6,45.7,16,49.5,2020-01-01,123.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
103299FLL5619,HUGO,IL,1,FLL,BL,00,103299,1032990FLL00,MAN,MAN,METAL,ACETATE,56,144.0,39.5,19,40.6,2020-01-01,172.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
103404KJ15318,LEVI'S,IL,1,KJ1,GY,00,103404,1034040KJ100,UNISEX ADULT,UNISEX ADULT,METAL,METAL,53,137.0,42.4,18,43.4,2020-01-01,130.0,RECTANGULAR,RECTANGULAR DB,SQUARETANGULAR_DB,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
103411DCF5316,MISSONI,IL,1,DCF,GN,00,103411,1034110DCF00,WOMAN,WOMAN,ACETATE,ACETATE,53,139.0,44.2,16,48.5,2020-08-01,203.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103423RHL5021,DAVID BECKHAM,IL,1,RHL,GD,00,103423,1034230RHL00,MAN,MAN,METAL,METAL,50,132.5,45.1,21,46.1,2020-01-01,225.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
103424J5G5219,DAVID BECKHAM,IL,1,J5G,GD,00,103424,1034240J5G00,MAN,MAN,METAL,METAL,52,135.0,42.2,19,43.1,2020-01-01,231.0,RECTANGULAR,RECTANGULAR DB,SQUARETANGULAR_DB,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
103426FLL4920,DAVID BECKHAM,IL,1,FLL,BL,00,103426,1034260FLL00,MAN,MAN,ACETATE,ACETATE,49,139.0,43.8,20,47.2,2025-01-01,184.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103426FT34920,DAVID BECKHAM,IL,1,FT3,GY,00,103426,1034260FT300,MAN,MAN,ACETATE,ACETATE,49,139.0,43.8,20,47.2,2021-08-01,184.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103426KB74720,DAVID BECKHAM,IL,1,KB7,GY,00,103426,1034260KB700,MAN,MAN,ACETATE,ACETATE,47,135.0,42.0,20,47.2,2021-08-01,184.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103426KB74920,DAVID BECKHAM,IL,1,KB7,GY,00,103426,1034260KB700,MAN,MAN,ACETATE,ACETATE,49,139.0,43.8,20,47.2,2021-08-01,184.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103426N9P4920,DAVID BECKHAM,IL,1,N9P,HV,00,103426,1034260N9P00,MAN,MAN,ACETATE,ACETATE,49,139.0,43.8,20,47.2,2025-01-01,184.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103426PJP4920,DAVID BECKHAM,IL,1,PJP,BL,00,103426,1034260PJP00,MAN,MAN,ACETATE,ACETATE,49,139.0,43.8,20,47.2,2023-08-01,184.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103426PJP5140,DAVID BECKHAM,IL,1,PJP,BL,00,103426,1034260PJP00,MAN,MAN,ACETATE,ACETATE,51,142.0,45.6,20,48.5,2025-08-01,184.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103427FLL5416,DAVID BECKHAM,IL,1,FLL,BL,00,103427,1034270FLL00,MAN,MAN,ACETATE,ACETATE,54,138.0,35.7,16,39.0,2025-01-01,184.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103427N9P5416,DAVID BECKHAM,IL,1,N9P,HV,00,103427,1034270N9P00,MAN,MAN,ACETATE,ACETATE,54,138.0,35.7,16,39.0,2025-01-01,184.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103432V815617,DAVID BECKHAM,IL,1,V81,GY,00,103432,1034320V8100,MAN,MAN,METAL,ACETATE,56,141.0,36.0,17,37.1,2020-01-01,231.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
103438DDB5021,LEVI'S,IL,1,DDB,GD,00,103438,1034380DDB00,UNISEX ADULT,UNISEX ADULT,METAL,METAL,50,129.0,47.0,21,48.0,2020-01-01,130.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103438J5G5021,LEVI'S,IL,1,J5G,GD,00,103438,1034380J5G00,UNISEX ADULT,UNISEX ADULT,METAL,METAL,50,129.0,47.0,21,48.0,2020-01-01,130.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103438KJ15021,LEVI'S,IL,1,KJ1,GY,00,103438,1034380KJ100,UNISEX ADULT,UNISEX ADULT,METAL,METAL,50,129.0,47.0,21,48.0,2020-01-01,130.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103453I465020,LEVI'S,IL,1,I46,BK,00,103453,1034530I4600,MAN,MAN,METAL,METAL,50,136.0,43.3,20,44.9,2020-01-01,150.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103471N9P5120,DAVID BECKHAM,IL,1,N9P,HV,00,103471,1034710N9P00,MAN,MAN,ACETATE,ACETATE,51,141.0,43.1,20,49.7,2025-01-01,226.0,SQUARE FLAT TOP,SQUARE FLAT TOP,SQUARETANGULAR_FLAT_TOP,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103471N9P5320,DAVID BECKHAM,IL,1,N9P,HV,00,103471,1034710N9P00,MAN,MAN,ACETATE,ACETATE,53,145.0,44.8,20,51.3,2025-01-01,226.0,SQUARE FLAT TOP,SQUARE FLAT TOP,SQUARETANGULAR_FLAT_TOP,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103471S9W5120,DAVID BECKHAM,IL,1,S9W,BL,00,103471,1034710S9W00,MAN,MAN,ACETATE,ACETATE,51,141.0,43.1,20,49.7,2025-01-01,226.0,SQUARE FLAT TOP,SQUARE FLAT TOP,SQUARETANGULAR_FLAT_TOP,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103471S9W5320,DAVID BECKHAM,IL,1,S9W,BL,00,103471,1034710S9W00,MAN,MAN,ACETATE,ACETATE,53,145.0,44.8,20,51.3,2025-01-01,226.0,SQUARE FLAT TOP,SQUARE FLAT TOP,SQUARETANGULAR_FLAT_TOP,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103471WR75120,DAVID BECKHAM,IL,1,WR7,BK,00,103471,1034710WR700,MAN,MAN,ACETATE,ACETATE,51,141.0,43.1,20,49.7,2020-01-01,226.0,SQUARE FLAT TOP,SQUARE FLAT TOP,SQUARETANGULAR_FLAT_TOP,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103512KB75216,KATE SPADE,IL,1,KB7,GY,00,103512,1035120KB700,WOMAN,WOMAN,ACETATE,METAL,52,132.0,38.2,16,40.8,2021-08-01,190.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103512XP85216,KATE SPADE,IL,1,XP8,BL,00,103512,1035120XP800,WOMAN,WOMAN,ACETATE,METAL,52,132.0,38.2,16,40.8,2020-01-01,190.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103515XP85217,KATE SPADE,IL,1,XP8,BL,00,103515,1035150XP800,WOMAN,WOMAN,ACETATE,METAL,52,135.0,41.5,17,45.6,2021-08-01,190.0,RECTANGULAR,RECTANGULAR ROUND,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103515YJM5217,KATE SPADE,IL,1,YJM,VL,00,103515,1035150YJM00,WOMAN,WOMAN,ACETATE,METAL,52,135.0,41.5,17,45.6,2020-01-01,190.0,RECTANGULAR,RECTANGULAR ROUND,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103516XP85016,KATE SPADE,IL,1,XP8,BL,00,103516,1035160XP800,WOMAN,WOMAN,ACETATE,METAL,50,131.0,32.5,16,35.9,2020-01-01,190.0,OVAL,RECTANGULAR OVAL,OVAL,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103655TAY5318,KATE SPADE,IL,1,TAY,BK,00,103655,1036550TAY00,WOMAN,WOMAN,ACETATE,ACETATE,53,136.8,40.5,18,44.8,2020-04-01,171.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103655XP85318,KATE SPADE,IL,1,XP8,BL,00,103655,1036550XP800,WOMAN,WOMAN,ACETATE,ACETATE,53,136.8,40.5,18,44.8,2020-04-01,171.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103657N6T5317,KATE SPADE,IL,1,N6T,BK,00,103657,1036570N6T00,WOMAN,WOMAN,METAL,METAL,53,140.0,44.5,17,46.1,2020-04-01,185.0,CAT EYE,CAT EYE,CAT_EYE,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
103722FJM5517,TOMMY HILFIGER,IL,1,FJM,BL,00,103722,1037220FJM00,MAN,MAN,INJECTED,OTHER,55,138.7,38.8,17,42.2,2024-04-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103722FJM5738,TOMMY HILFIGER,IL,1,FJM,BL,00,103722,1037220FJM00,MAN,MAN,INJECTED,OTHER,58,145.5,39.2,18,43.6,2024-04-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103722FLL5517,TOMMY HILFIGER,IL,1,FLL,BL,00,103722,1037220FLL00,MAN,MAN,INJECTED,OTHER,55,138.7,38.8,17,42.2,2020-08-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103722FLL5738,TOMMY HILFIGER,IL,1,FLL,BL,00,103722,1037220FLL00,MAN,MAN,INJECTED,OTHER,58,145.5,39.2,18,43.6,2020-08-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103722PJP5517,TOMMY HILFIGER,IL,1,PJP,BL,00,103722,1037220PJP00,MAN,MAN,INJECTED,OTHER,55,138.7,38.8,17,42.2,2025-01-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103722PJP5738,TOMMY HILFIGER,IL,1,PJP,BL,00,103722,1037220PJP00,MAN,MAN,INJECTED,OTHER,58,145.5,39.2,18,43.6,2025-01-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103722ZE35517,TOMMY HILFIGER,IL,1,ZE3,BL,00,103722,1037220ZE300,MAN,MAN,INJECTED,OTHER,55,138.7,38.8,17,42.2,2021-08-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103723FJM5438,TOMMY HILFIGER,IL,1,FJM,BL,00,103723,1037230FJM00,MAN,MAN,INJECTED,OTHER,54,141.6,39.6,18,43.0,2024-04-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103723FLL5117,TOMMY HILFIGER,IL,1,FLL,BL,00,103723,1037230FLL00,MAN,MAN,INJECTED,OTHER,51,134.0,37.5,17,40.9,2020-08-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103723O6W5117,TOMMY HILFIGER,IL,1,O6W,BK,00,103723,1037230O6W00,MAN,MAN,INJECTED,OTHER,51,134.0,37.5,17,40.9,2020-08-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103724FLL5519,TOMMY HILFIGER,IL,1,FLL,BL,00,103724,1037240FLL00,MAN,MAN,METAL,ACETATE,55,141.0,39.4,19,40.9,2020-08-01,184.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
103725FLL4921,TOMMY HILFIGER,IL,1,FLL,BL,00,103725,1037250FLL00,MAN,MAN,INJECTED,OTHER,49,135.0,43.1,21,46.7,2020-08-01,149.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
103748KB75416,CARRERA,IL,1,KB7,GY,00,103748,1037480KB700,MAN,MAN,ACETATE,METAL,54,142.0,45.4,16,48.9,2020-08-01,182.0,RECTANGULAR,RECTANGULAR DB,SQUARETANGULAR_DB,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
103758KJ15517,CARRERA,IL,1,KJ1,GY,00,103758,1037580KJ100,MAN,MAN,METAL,OTHER,55,139.0,35.6,17,35.6,2020-08-01,243.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,RIMLESS
103775PJP5316,FOSSIL,IL,1,PJP,BL,00,103775,1037750PJP00,WOMAN,WOMAN,METAL,METAL,53,139.0,40.3,16,41.7,2021-01-01,132.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
103808R815418,FOSSIL,IL,1,R81,GY,00,103808,1038080R8100,MAN,MAN,METAL,METAL,54,138.6,35.7,18,36.7,2020-08-01,143.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
103814KB75020,LEVI'S,IL,1,KB7,GY,00,103814,1038140KB700,MAN,MAN,METAL,METAL,50,138.0,44.0,20,45.6,2020-08-01,150.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
